"funnel_step","funnel_name","platform","age_range","download_date","user_count","ride_count"
"0","downloands","android","25-34","2021-07-10 00:00:00","6","0"
"0","downloands","android","25-34","2021-07-11 00:00:00","2","0"
"0","downloands","android","25-34","2021-07-12 00:00:00","2","0"
"0","downloands","android","25-34","2021-07-13 00:00:00","2","0"
"0","downloands","android","25-34","2021-07-14 00:00:00","3","0"
"0","downloands","android","25-34","2021-07-15 00:00:00","1","0"
"0","downloands","android","25-34","2021-07-16 00:00:00","3","0"
"0","downloands","android","25-34","2021-07-17 00:00:00","3","0"
"0","downloands","android","25-34","2021-07-18 00:00:00","5","0"
"0","downloands","android","25-34","2021-07-19 00:00:00","5","0"
"0","downloands","android","25-34","2021-07-20 00:00:00","2","0"
"0","downloands","android","25-34","2021-07-21 00:00:00","2","0"
"0","downloands","android","25-34","2021-07-22 00:00:00","2","0"
"0","downloands","android","25-34","2021-07-23 00:00:00","3","0"
"0","downloands","android","25-34","2021-07-24 00:00:00","4","0"
"0","downloands","android","25-34","2021-07-25 00:00:00","2","0"
"0","downloands","android","25-34","2021-07-26 00:00:00","4","0"
"0","downloands","android","25-34","2021-07-27 00:00:00","10","0"
"0","downloands","android","25-34","2021-07-28 00:00:00","2","0"
"0","downloands","android","25-34","2021-07-29 00:00:00","2","0"
"0","downloands","android","25-34","2021-07-30 00:00:00","5","0"
"0","downloands","android","25-34","2021-07-31 00:00:00","2","0"
"0","downloands","android","25-34","2021-08-01 00:00:00","7","0"
"0","downloands","android","25-34","2021-08-02 00:00:00","3","0"
"0","downloands","android","25-34","2021-08-03 00:00:00","3","0"
"0","downloands","android","25-34","2021-08-04 00:00:00","3","0"
"0","downloands","android","25-34","2021-08-06 00:00:00","1","0"
"0","downloands","android","25-34","2021-08-07 00:00:00","3","0"
"0","downloands","android","25-34","2021-08-08 00:00:00","2","0"
"0","downloands","android","25-34","2021-08-10 00:00:00","2","0"
"0","downloands","android","25-34","2021-08-12 00:00:00","4","0"
"0","downloands","android","25-34","2021-08-13 00:00:00","2","0"
"0","downloands","android","25-34","2021-08-14 00:00:00","4","0"
"0","downloands","android","25-34","2021-08-15 00:00:00","2","0"
"0","downloands","android","25-34","2021-08-16 00:00:00","3","0"
"0","downloands","android","25-34","2021-08-17 00:00:00","3","0"
"0","downloands","android","25-34","2021-08-18 00:00:00","4","0"
"0","downloands","android","25-34","2021-08-19 00:00:00","3","0"
"0","downloands","android","25-34","2021-08-20 00:00:00","3","0"
"0","downloands","android","25-34","2021-08-21 00:00:00","6","0"
"0","downloands","android","25-34","2021-08-22 00:00:00","5","0"
"0","downloands","android","25-34","2021-08-23 00:00:00","2","0"
"0","downloands","android","25-34","2021-08-24 00:00:00","2","0"
"0","downloands","android","25-34","2021-08-25 00:00:00","1","0"
"0","downloands","android","25-34","2021-08-26 00:00:00","1","0"
"0","downloands","android","25-34","2021-08-27 00:00:00","7","0"
"0","downloands","android","25-34","2021-08-28 00:00:00","1","0"
"0","downloands","android","25-34","2021-08-29 00:00:00","4","0"
"0","downloands","android","25-34","2021-08-30 00:00:00","4","0"
"0","downloands","android","25-34","2021-08-31 00:00:00","4","0"
"0","downloands","android","25-34","2021-09-01 00:00:00","5","0"
"0","downloands","android","25-34","2021-09-02 00:00:00","5","0"
"0","downloands","android","25-34","2021-09-03 00:00:00","5","0"
"0","downloands","android","25-34","2021-09-04 00:00:00","2","0"
"0","downloands","android","25-34","2021-09-05 00:00:00","1","0"
"0","downloands","android","25-34","2021-09-06 00:00:00","1","0"
"0","downloands","android","25-34","2021-09-07 00:00:00","3","0"
"0","downloands","android","25-34","2021-09-08 00:00:00","4","0"
"0","downloands","android","25-34","2021-09-09 00:00:00","3","0"
"0","downloands","android","25-34","2021-09-10 00:00:00","4","0"
"0","downloands","android","25-34","2021-09-11 00:00:00","1","0"
"0","downloands","android","25-34","2021-09-12 00:00:00","1","0"
"0","downloands","android","25-34","2021-09-14 00:00:00","3","0"
"0","downloands","android","25-34","2021-09-16 00:00:00","1","0"
"0","downloands","android","25-34","2021-09-17 00:00:00","3","0"
"0","downloands","android","25-34","2021-09-18 00:00:00","1","0"
"0","downloands","android","25-34","2021-09-19 00:00:00","2","0"
"0","downloands","android","25-34","2021-09-20 00:00:00","5","0"
"0","downloands","android","25-34","2021-09-21 00:00:00","1","0"
"0","downloands","android","25-34","2021-09-22 00:00:00","2","0"
"0","downloands","android","25-34","2021-09-23 00:00:00","3","0"
"0","downloands","android","25-34","2021-09-24 00:00:00","1","0"
"0","downloands","android","25-34","2021-09-25 00:00:00","1","0"
"0","downloands","android","25-34","2021-09-26 00:00:00","7","0"
"0","downloands","android","25-34","2021-09-27 00:00:00","2","0"
"0","downloands","android","25-34","2021-09-28 00:00:00","3","0"
"0","downloands","android","25-34","2021-09-29 00:00:00","3","0"
"0","downloands","android","25-34","2021-09-30 00:00:00","3","0"
"0","downloands","android","25-34","2021-10-01 00:00:00","4","0"
"0","downloands","android","25-34","2021-10-02 00:00:00","3","0"
"0","downloands","android","25-34","2021-10-03 00:00:00","4","0"
"0","downloands","android","25-34","2021-10-04 00:00:00","2","0"
"0","downloands","android","25-34","2021-10-05 00:00:00","4","0"
"0","downloands","android","25-34","2021-10-07 00:00:00","1","0"
"0","downloands","android","25-34","2021-10-08 00:00:00","4","0"
"0","downloands","android","25-34","2021-10-09 00:00:00","5","0"
"0","downloands","android","25-34","2021-10-10 00:00:00","5","0"
"0","downloands","android","25-34","2021-10-11 00:00:00","3","0"
"0","downloands","android","25-34","2021-10-12 00:00:00","3","0"
"0","downloands","android","25-34","2021-10-13 00:00:00","5","0"
"0","downloands","android","25-34","2021-10-15 00:00:00","3","0"
"0","downloands","android","25-34","2021-10-16 00:00:00","2","0"
"0","downloands","android","25-34","2021-10-17 00:00:00","3","0"
"0","downloands","android","25-34","2021-10-18 00:00:00","2","0"
"0","downloands","android","25-34","2021-10-19 00:00:00","3","0"
"0","downloands","android","25-34","2021-10-20 00:00:00","1","0"
"0","downloands","android","25-34","2021-10-21 00:00:00","4","0"
"0","downloands","android","25-34","2021-10-22 00:00:00","1","0"
"0","downloands","android","25-34","2021-10-23 00:00:00","2","0"
"0","downloands","android","25-34","2021-10-24 00:00:00","1","0"
"0","downloands","android","25-34","2021-10-25 00:00:00","4","0"
"0","downloands","android","25-34","2021-10-26 00:00:00","2","0"
"0","downloands","android","25-34","2021-10-28 00:00:00","5","0"
"0","downloands","android","25-34","2021-10-29 00:00:00","3","0"
"0","downloands","android","25-34","2021-10-30 00:00:00","3","0"
"0","downloands","android","25-34","2021-10-31 00:00:00","2","0"
"0","downloands","android","25-34","2021-11-01 00:00:00","1","0"
"0","downloands","android","25-34","2021-11-02 00:00:00","3","0"
"0","downloands","android","25-34","2021-11-03 00:00:00","5","0"
"0","downloands","android","25-34","2021-11-04 00:00:00","4","0"
"0","downloands","android","25-34","2021-11-05 00:00:00","3","0"
"0","downloands","android","25-34","2021-11-06 00:00:00","4","0"
"0","downloands","android","25-34","2021-11-07 00:00:00","2","0"
"0","downloands","android","25-34","2021-11-08 00:00:00","3","0"
"0","downloands","android","25-34","2021-11-11 00:00:00","5","0"
"0","downloands","android","25-34","2021-11-12 00:00:00","2","0"
"0","downloands","android","25-34","2021-11-13 00:00:00","6","0"
"0","downloands","android","25-34","2021-11-14 00:00:00","1","0"
"0","downloands","android","25-34","2021-11-15 00:00:00","6","0"
"0","downloands","android","25-34","2021-11-16 00:00:00","3","0"
"0","downloands","android","25-34","2021-11-17 00:00:00","1","0"
"0","downloands","android","25-34","2021-11-18 00:00:00","5","0"
"0","downloands","android","25-34","2021-11-19 00:00:00","1","0"
"0","downloands","android","25-34","2021-11-20 00:00:00","2","0"
"0","downloands","android","25-34","2021-11-21 00:00:00","4","0"
"0","downloands","android","25-34","2021-11-22 00:00:00","4","0"
"0","downloands","android","25-34","2021-11-23 00:00:00","1","0"
"0","downloands","android","25-34","2021-11-24 00:00:00","6","0"
"0","downloands","android","25-34","2021-11-25 00:00:00","6","0"
"0","downloands","android","25-34","2021-11-26 00:00:00","3","0"
"0","downloands","android","25-34","2021-11-27 00:00:00","3","0"
"0","downloands","android","25-34","2021-11-28 00:00:00","3","0"
"0","downloands","android","25-34","2021-11-29 00:00:00","4","0"
"0","downloands","android","25-34","2021-11-30 00:00:00","2","0"
"0","downloands","android","25-34","2021-12-01 00:00:00","5","0"
"0","downloands","android","25-34","2021-12-02 00:00:00","2","0"
"0","downloands","android","25-34","2021-12-03 00:00:00","1","0"
"0","downloands","android","25-34","2021-12-04 00:00:00","4","0"
"0","downloands","android","25-34","2021-12-05 00:00:00","3","0"
"0","downloands","android","25-34","2021-12-06 00:00:00","3","0"
"0","downloands","android","25-34","2021-12-07 00:00:00","1","0"
"0","downloands","android","25-34","2021-12-08 00:00:00","1","0"
"0","downloands","android","25-34","2021-12-09 00:00:00","2","0"
"0","downloands","android","25-34","2021-12-10 00:00:00","2","0"
"0","downloands","android","25-34","2021-12-12 00:00:00","3","0"
"0","downloands","android","25-34","2021-12-13 00:00:00","7","0"
"0","downloands","android","25-34","2021-12-14 00:00:00","3","0"
"0","downloands","android","25-34","2021-12-15 00:00:00","3","0"
"0","downloands","android","25-34","2021-12-16 00:00:00","1","0"
"0","downloands","android","25-34","2021-12-17 00:00:00","3","0"
"0","downloands","android","25-34","2021-12-18 00:00:00","4","0"
"0","downloands","android","25-34","2021-12-19 00:00:00","1","0"
"0","downloands","android","25-34","2021-12-20 00:00:00","1","0"
"0","downloands","android","25-34","2021-12-21 00:00:00","3","0"
"0","downloands","android","25-34","2021-12-22 00:00:00","2","0"
"0","downloands","android","25-34","2021-12-23 00:00:00","2","0"
"0","downloands","android","25-34","2021-12-24 00:00:00","2","0"
"0","downloands","android","25-34","2021-12-25 00:00:00","4","0"
"0","downloands","android","25-34","2021-12-26 00:00:00","1","0"
"0","downloands","android","25-34","2021-12-27 00:00:00","5","0"
"0","downloands","android","25-34","2021-12-28 00:00:00","5","0"
"0","downloands","android","25-34","2021-12-29 00:00:00","4","0"
"0","downloands","android","25-34","2021-12-30 00:00:00","2","0"
"0","downloands","android","25-34","2021-12-31 00:00:00","3","0"
"0","downloands","android","35-44","2021-01-01 00:00:00","4","0"
"0","downloands","android","35-44","2021-01-02 00:00:00","6","0"
"0","downloands","android","35-44","2021-01-03 00:00:00","7","0"
"0","downloands","android","35-44","2021-01-04 00:00:00","5","0"
"0","downloands","android","35-44","2021-01-05 00:00:00","3","0"
"0","downloands","android","35-44","2021-01-06 00:00:00","4","0"
"0","downloands","android","35-44","2021-01-07 00:00:00","5","0"
"0","downloands","android","35-44","2021-01-08 00:00:00","5","0"
"0","downloands","android","35-44","2021-01-09 00:00:00","3","0"
"0","downloands","android","35-44","2021-01-10 00:00:00","7","0"
"0","downloands","android","35-44","2021-01-11 00:00:00","4","0"
"0","downloands","android","35-44","2021-01-12 00:00:00","6","0"
"0","downloands","android","35-44","2021-01-13 00:00:00","4","0"
"0","downloands","android","35-44","2021-01-14 00:00:00","4","0"
"0","downloands","android","35-44","2021-01-15 00:00:00","2","0"
"0","downloands","android","35-44","2021-01-16 00:00:00","4","0"
"0","downloands","android","35-44","2021-01-17 00:00:00","4","0"
"0","downloands","android","35-44","2021-01-18 00:00:00","8","0"
"0","downloands","android","35-44","2021-01-19 00:00:00","3","0"
"0","downloands","android","35-44","2021-01-20 00:00:00","3","0"
"0","downloands","android","35-44","2021-01-21 00:00:00","7","0"
"0","downloands","android","35-44","2021-01-22 00:00:00","4","0"
"0","downloands","android","35-44","2021-01-23 00:00:00","6","0"
"0","downloands","android","35-44","2021-01-24 00:00:00","10","0"
"0","downloands","android","35-44","2021-01-25 00:00:00","7","0"
"0","downloands","android","35-44","2021-01-26 00:00:00","7","0"
"0","downloands","android","35-44","2021-01-27 00:00:00","3","0"
"0","downloands","android","35-44","2021-01-28 00:00:00","5","0"
"0","downloands","android","35-44","2021-01-29 00:00:00","1","0"
"0","downloands","android","35-44","2021-01-30 00:00:00","5","0"
"0","downloands","android","35-44","2021-02-01 00:00:00","2","0"
"0","downloands","android","35-44","2021-02-02 00:00:00","1","0"
"0","downloands","android","35-44","2021-02-03 00:00:00","2","0"
"0","downloands","android","35-44","2021-02-04 00:00:00","6","0"
"0","downloands","android","35-44","2021-02-05 00:00:00","2","0"
"0","downloands","android","35-44","2021-02-06 00:00:00","2","0"
"0","downloands","android","35-44","2021-02-07 00:00:00","8","0"
"0","downloands","android","35-44","2021-02-08 00:00:00","5","0"
"0","downloands","android","35-44","2021-02-09 00:00:00","4","0"
"0","downloands","android","35-44","2021-02-10 00:00:00","5","0"
"0","downloands","android","35-44","2021-02-11 00:00:00","3","0"
"0","downloands","android","35-44","2021-02-12 00:00:00","2","0"
"0","downloands","android","35-44","2021-02-13 00:00:00","4","0"
"0","downloands","android","35-44","2021-02-14 00:00:00","5","0"
"0","downloands","android","35-44","2021-02-15 00:00:00","4","0"
"0","downloands","android","35-44","2021-02-16 00:00:00","2","0"
"0","downloands","android","35-44","2021-02-17 00:00:00","3","0"
"0","downloands","android","35-44","2021-02-18 00:00:00","4","0"
"0","downloands","android","35-44","2021-02-19 00:00:00","5","0"
"0","downloands","android","35-44","2021-02-20 00:00:00","6","0"
"0","downloands","android","35-44","2021-02-21 00:00:00","3","0"
"0","downloands","android","35-44","2021-02-22 00:00:00","3","0"
"0","downloands","android","35-44","2021-02-23 00:00:00","4","0"
"0","downloands","android","35-44","2021-02-24 00:00:00","3","0"
"0","downloands","android","35-44","2021-02-25 00:00:00","6","0"
"0","downloands","android","35-44","2021-02-26 00:00:00","4","0"
"0","downloands","android","35-44","2021-02-27 00:00:00","6","0"
"0","downloands","android","35-44","2021-02-28 00:00:00","6","0"
"0","downloands","android","35-44","2021-03-01 00:00:00","7","0"
"0","downloands","android","35-44","2021-03-02 00:00:00","3","0"
"0","downloands","android","35-44","2021-03-03 00:00:00","6","0"
"0","downloands","android","35-44","2021-03-05 00:00:00","4","0"
"0","downloands","android","35-44","2021-03-06 00:00:00","9","0"
"0","downloands","android","35-44","2021-03-07 00:00:00","8","0"
"0","downloands","android","35-44","2021-03-08 00:00:00","2","0"
"0","downloands","android","35-44","2021-03-09 00:00:00","4","0"
"0","downloands","android","35-44","2021-03-10 00:00:00","2","0"
"0","downloands","android","35-44","2021-03-11 00:00:00","6","0"
"0","downloands","android","35-44","2021-03-12 00:00:00","6","0"
"0","downloands","android","35-44","2021-03-13 00:00:00","4","0"
"0","downloands","android","35-44","2021-03-14 00:00:00","5","0"
"0","downloands","android","35-44","2021-03-15 00:00:00","2","0"
"0","downloands","android","35-44","2021-03-16 00:00:00","4","0"
"0","downloands","android","35-44","2021-03-17 00:00:00","4","0"
"0","downloands","android","35-44","2021-03-18 00:00:00","1","0"
"0","downloands","android","35-44","2021-03-19 00:00:00","7","0"
"0","downloands","android","35-44","2021-03-20 00:00:00","2","0"
"0","downloands","android","35-44","2021-03-21 00:00:00","1","0"
